step|id|lat|lon|g|h|name
893|312319145|41.3941702|1.8423803|39.2447311|806.8641110|
894|312319143|41.3931752|1.8383142|39.6015005|806.5163548|
895|312319141|41.3906222|1.8282147|40.4905320|805.6479464|
896|312319137|41.3905471|1.8278242|40.5241610|805.6157221|
897|312319135|41.3905584|1.8271972|40.5764809|805.5715348|
898|312319133|41.3907949|1.8255490|40.7164669|805.4672302|
899|312319130|41.3907836|1.8253012|40.7371766|805.4488655|
900|312319128|41.3907573|1.8250759|40.7561974|805.4312503|
901|312319126|41.3907273|1.8248732|40.7734326|805.4150390|
902|312319123|41.3906184|1.8245691|40.8015427|805.3870580|
903|312319121|41.3899314|1.8233188|40.9308266|805.2583081|
904|312319119|41.3897887|1.8228796|40.9707537|805.2187311|
905|312319117|41.3896911|1.8225492|41.0003759|805.1895169|
906|312319115|41.3884258|1.8172216|41.4665560|804.7361244|
907|312319113|41.3883507|1.8169437|41.4911975|804.7119533|
908|312319110|41.3882418|1.8166509|41.5184607|804.6847800|
909|312319108|41.3880429|1.8163130|41.5542903|804.6492247|
910|312319106|41.3878213|1.8160539|41.5870681|804.6180019|
911|312319104|41.3871005|1.8153856|41.6847015|804.5289175|
912|312319102|41.3863045|1.8146835|41.7908383|804.4331087|
913|312319099|41.3856042|1.8140889|41.8831661|804.3504709|
914|1497218844|41.3854957|1.8140070|41.8970312|804.3383986|
915|312319097|41.3851430|1.8137407|41.9421052|804.2991507|
916|1497218789|41.3818123|1.8114625|42.3583872|803.9454572|
917|1497218782|41.3794276|1.8098314|42.6564364|803.6922518|
918|312319094|41.3691660|1.8028133|43.9389714|802.6029998|
919|312319091|41.3690248|1.8026391|43.9603683|802.5824587|
920|312319087|41.3688507|1.8023803|43.9893713|802.5539815|
921|312319084|41.3687142|1.8021591|44.0132691|802.5303452|
922|312319080|41.3685919|1.8018062|44.0457065|802.4980950|
923|312319077|41.3680941|1.8001407|44.1953081|802.3504309|
924|312213194|41.3648735|1.7901533|45.1024510|801.4514768|
925|312213190|41.3613434|1.7793639|46.0847285|800.4774200|
926|312213185|41.3611758|1.7786620|46.1462009|800.4176045|
927|312213180|41.3611444|1.7780859|46.1944079|800.3745865|
928|312213177|41.3611653|1.7775202|46.2416774|800.3353074|
929|312213169|41.3612701|1.7767137|46.3099879|800.2836042|
930|390353288|41.3613116|1.7765185|46.3269199|800.2720145|
931|312213159|41.3613853|1.7757709|46.3898491|800.2227482|
932|312213152|41.3617519|1.7724712|46.6682356|800.0076942|
933|312213146|41.3617729|1.7719998|46.7076468|799.9751778|
934|312213135|41.3617519|1.7713504|46.7618944|799.9275241|
935|312213129|41.3615529|1.7704705|46.8385903|799.8531862|
936|312213126|41.3551211|1.7422399|49.3009229|797.4656712|
937|312213123|41.3529214|1.7325189|50.1483763|796.6445162|
938|312213121|41.3507111|1.7229132|50.9869907|795.8310462|
939|688039148|41.3501651|1.7205571|51.1928172|795.6313034|
940|499416976|41.3498128|1.7190366|51.3256455|795.5024052|
941|312213118|41.3495867|1.7180594|51.4110019|795.4195833|
942|312213116|41.3495384|1.7178036|51.4330194|795.3985290|
943|603279249|41.3493342|1.7169716|51.5060869|795.3273417|
944|312213113|41.3491178|1.7163153|51.5659222|795.2680073|
945|312213110|41.3488599|1.7158165|51.6164792|795.2175406|
946|312213108|41.3484661|1.7153321|51.6760814|795.1602900|
947|312213105|41.3480815|1.7150265|51.7258775|795.1163443|
948|312213102|41.3467934|1.7141246|51.8876892|794.9778555|
949|367878712|41.3460139|1.7135221|51.9879009|794.8899988|
950|367878715|41.3457799|1.7133473|52.0177329|794.8640587|
951|1540673863|41.3451156|1.7128284|52.1033639|794.7887994|
952|1540673861|41.3448473|1.7126187|52.1379542|794.7583949|
953|1540673853|41.3431572|1.7112981|52.3558341|794.5668992|
954|1540673852|41.3407433|1.7093272|52.6706644|794.2873526|
955|312213099|41.3394474|1.7083838|52.8348814|794.1454838|
956|367878736|41.3376089|1.7072488|53.0602068|793.9587675|
957|1540673848|41.3373529|1.7069986|53.0955147|793.9261805|
958|367878737|41.3371773|1.7068060|53.1208095|793.9023280|
959|1540673845|41.3370998|1.7066649|53.1354053|793.8877899|
960|367878739|41.3370630|1.7065313|53.1472864|793.8761248|
961|367878741|41.3370595|1.7063294|53.1641474|793.8614882|
962|555951734|41.3369773|1.7063307|53.1732882|793.8568617|
963|367878775|41.3368503|1.7062822|53.1879791|793.8461025|
964|367878773|41.3366779|1.7060941|53.2127605|793.8227554|
965|367878765|41.3366234|1.7059606|53.2254473|793.8100812|
966|367878761|41.3365954|1.7057983|53.2393508|793.7968691|
967|367878758|41.3366115|1.7055856|53.2571991|793.7825855|
968|489649229|41.3363787|1.7051883|53.2992750|793.7408127|
969|489649227|41.3358758|1.7047693|53.3652357|793.6819811|
970|489649226|41.3356549|1.7045407|53.3963422|793.6529537|
971|489649224|41.3350758|1.7032531|53.5216557|793.5276407|
972|489649223|41.3349539|1.7025979|53.5780139|793.4737941|
973|489649221|41.3348854|1.7020874|53.6213118|793.4333600|
974|489649220|41.3349539|1.7017903|53.6472604|793.4160507|
975|489649219|41.3350686|1.7016276|53.6658935|793.4110040|
976|489649216|41.3350869|1.7000795|53.7951632|793.3013727|
977|489649214|41.3351417|1.6987020|53.9103345|793.2060412|
978|489649212|41.3350869|1.6980254|53.9671527|793.1545244|
979|489649206|41.3350270|1.6975812|54.0048331|793.1193289|
980|489649204|41.3349178|1.6974844|54.0194194|793.1061358|
981|489649203|41.3348522|1.6973377|54.0336752|793.0918802|
982|489649202|41.3348803|1.6971349|54.0508933|793.0789970|
983|489649200|41.3349615|1.6969820|54.0665295|793.0727316|
984|489649199|41.3352080|1.6969040|54.0947021|793.0813176|
985|489649198|41.3353640|1.6969508|54.1124831|793.0936257|
986|489649194|41.3354639|1.6970413|54.1259177|793.1058346|
987|933328584|41.3361436|1.6968569|54.2030491|793.1317087|
988|489649192|41.3364538|1.6968209|54.2376725|793.1469614|
989|489649190|41.3369303|1.6966649|54.2922342|793.1631962|
990|489649189|41.3373301|1.6964140|54.3413779|793.1682435|
991|489649182|41.3381539|1.6959459|54.4409686|793.1821474|
992|489649180|41.3381883|1.6958492|54.4499022|793.1772148|
993|489649178|41.3382600|1.6958180|54.4582896|793.1791075|
994|489649175|41.3383399|1.6958196|54.4671751|793.1838156|
995|933328567|41.3386189|1.6957130|54.4994498|793.1922397|
996|489649174|41.3391395|1.6952930|54.5671296|793.1921641|
997|489649173|41.3396118|1.6950238|54.6242538|793.2000915|
998|446285163|41.3400776|1.6947437|54.6810826|793.2068706|
999|446285152|41.3390183|1.6928636|54.8773256|793.0116095|
1000|446285153|41.3390341|1.6927692|54.8854002|793.0057736|
1001|446285159|41.3390737|1.6925788|54.9018947|792.9944479|
1002|446285160|41.3393403|1.6920683|54.9538105|792.9733116|
1003|446285161|41.3393914|1.6919953|54.9621429|792.9710361|
1004|446285162|41.3394826|1.6919516|54.9729202|792.9731609|
1005|446285158|41.3395775|1.6919078|54.9840882|792.9754916|
1006|386507803|41.3394630|1.6917372|55.0031920|792.9567160|
1007|386507325|41.3393103|1.6915373|55.0270000|792.9336493|
1008|386583459|41.3390119|1.6911414|55.0738338|792.8881973|
1009|386583457|41.3388717|1.6910926|55.0899469|792.8766450|
1010|386507859|41.3387683|1.6909256|55.1080185|792.8587651|
1011|386507393|41.3387524|1.6908179|55.1171823|792.8501558|
1012|386507898|41.3387663|1.6906989|55.1272367|792.8424537|
1013|386507448|41.3388556|1.6905390|55.1438743|792.8361676|
1014|386508099|41.3350526|1.6846726|55.7909519|792.1982462|
1015|386507693|41.3349887|1.6843139|55.8217318|792.1689412|
1016|386508069|41.3350659|1.6839198|55.8557372|792.1452247|
1017|386507610|41.3350838|1.6835434|55.8872265|792.1193619|
1018|688027990|41.3350533|1.6833302|55.9053472|792.1023748|
1019|386508032|41.3349762|1.6831042|55.9260726|792.0817920|
1020|386507573|41.3347970|1.6827904|55.9589889|792.0490617|
1021|688027986|41.3346673|1.6824802|55.9886329|792.0194367|
1022|688027982|41.3346237|1.6822398|56.0092817|791.9997525|
1023|688027970|41.3344774|1.6795034|56.2383290|791.7958393|
1024|688027973|41.3344245|1.6780647|56.3585937|791.6900183|
1025|312213338|41.3343711|1.6778811|56.3750328|791.6738291|
1026|312213341|41.3340744|1.6736139|56.7328380|791.3519425|
1027|312213370|41.3336363|1.6699967|57.0387539|791.0683674|
1028|312213372|41.3329440|1.6655599|57.4171144|790.7116377|
1029|312213374|41.3326473|1.6626633|57.6612051|790.4877059|
1030|312213378|41.3325342|1.6605015|57.8421422|790.3268350|
1031|312213387|41.3324212|1.6583396|58.0230871|790.1659732|
1032|312213391|41.3321103|1.6568419|58.1528288|790.0411241|
1033|312213395|41.3316723|1.6555984|58.2675114|789.9270930|
1034|312213399|41.3311071|1.6544398|58.3828727|789.8117866|
1035|1116351302|41.3307148|1.6538087|58.4512805|789.7441085|
1036|1116351386|41.3304345|1.6533874|58.4982795|789.6978670|
1037|1116351367|41.3300939|1.6528554|58.5566540|789.6402449|
1038|312213403|41.3297715|1.6523212|58.6138795|789.5835152|
1039|1116351299|41.3295176|1.6518455|58.6626112|789.5349121|
1040|312213405|41.3292492|1.6512833|58.7182382|789.4792973|
1041|1116351363|41.3289950|1.6506803|58.7759798|789.4215886|
1042|312213408|41.3287757|1.6500737|58.8321950|789.3656355|
1043|1116351264|41.3286204|1.6495919|58.8759749|789.3222829|
1044|1116351325|41.3284750|1.6490965|58.9203882|789.2785304|
1045|312213410|41.3282146|1.6481041|59.0081672|789.1926648|
1046|1116351380|41.3280493|1.6475232|59.0600385|789.1416610|
1047|431521415|41.3278474|1.6469663|59.1116759|789.0902594|
1048|1116351285|41.3277009|1.6466372|59.1436216|789.0583154|
1049|1116351376|41.3275307|1.6463110|59.1767892|789.0252112|
1050|1116351356|41.3273499|1.6460058|59.2092490|788.9929947|
1051|431521416|41.3271623|1.6457306|59.2402847|788.9625276|
1052|1116351279|41.3269845|1.6454929|59.2682996|788.9353027|
1053|1116351255|41.3267971|1.6452749|59.2959688|788.9089305|
1054|1116351349|41.3265994|1.6450639|59.3241414|788.8824640|
1055|431521417|41.3263838|1.6448586|59.3536138|788.8553720|
1056|1116351311|41.3261514|1.6446732|59.3837380|788.8287317|
1057|1116351271|41.3259051|1.6445005|59.4146901|788.8021967|
1058|1116351370|41.3256746|1.6443592|59.4429060|788.7788149|
1059|431521418|41.3253858|1.6442036|59.4775481|788.7510501|
1060|1116351340|41.3249044|1.6440278|59.5330538|788.7107368|
1061|431521419|41.3246006|1.6439468|59.5675053|788.6874347|
1062|1115015672|41.3243617|1.6439075|59.5942717|788.6708531|
1063|1116351252|41.3241661|1.6438886|59.6160787|788.6582252|
1064|1115015745|41.3239754|1.6438722|59.6373277|788.6460588|
1065|1115015797|41.3235570|1.6438883|59.6838711|788.6230856|
1066|1116351345|41.3231083|1.6439453|59.7339908|788.6012884|
1067|431521420|41.3226215|1.6440290|59.7885699|788.5792044|
1068|1116351373|41.3223436|1.6440652|59.8196185|788.5657716|
1069|1116351275|41.3220685|1.6440848|59.8502519|788.5513157|
1070|1116351315|41.3217673|1.6440739|59.8837562|788.5331784|
1071|431521421|41.3215054|1.6440458|59.9129726|788.5160784|
1072|1116351377|41.3212285|1.6439954|59.9440488|788.4965220|
1073|1116351258|41.3209518|1.6439257|59.9753621|788.4755994|
1074|1116351318|41.3206636|1.6438210|60.0085799|788.4515151|
1075|431521422|41.3203847|1.6436882|60.0415155|788.4259601|
1076|1116351360|41.3201151|1.6435376|60.0740249|788.3996700|
1077|1116351261|41.3198531|1.6433675|60.1064367|788.3724253|
1078|1116351290|41.3195894|1.6431582|60.1405732|788.3422830|
1079|431521423|41.3193286|1.6429411|60.1747740|788.3117509|
1080|1116351383|41.3187281|1.6424409|60.2535366|788.2414275|
1081|1116351333|41.3184366|1.6422010|60.2916419|788.2074989|
1082|431521424|41.3181459|1.6419889|60.3285014|788.1756024|
1083|1116351387|41.3178684|1.6417999|60.3631607|788.1461168|
1084|1116351268|41.3175818|1.6416233|60.3982765|788.1169932|
1085|1116351342|41.3172953|1.6414576|60.4330096|788.0886544|
1086|431521425|41.3170022|1.6413130|60.4677662|788.0614432|
1087|1116351371|41.3166566|1.6411501|60.5085323|788.0299017|
1088|1116351272|41.3162980|1.6410106|60.5500739|787.9992840|
1089|1116351313|41.3159394|1.6408950|60.5911006|787.9703747|
1090|431521426|41.3155841|1.6407932|60.6315126|787.9426425|
1091|1131292603|41.3152376|1.6407185|60.6705434|787.9173541|
1092|1131293485|41.3147027|1.6405547|60.7315746|787.8748538|
1093|1131293471|41.3142645|1.6404780|60.7807195|787.8441462|
1094|1131293077|41.3141384|1.6404556|60.7948654|787.8352864|
1095|1131292664|41.3140244|1.6404316|60.8076991|787.8270089|
1096|1131293578|41.3138563|1.6403853|60.8267868|787.8140239|
1097|1131293191|41.3137243|1.6403485|60.8417829|787.8037960|
1098|1131292773|41.3135274|1.6402830|60.8643502|787.7877816|
1099|1131293631|41.3133101|1.6402094|60.8892826|787.7700146|
1100|1131293304|41.3131385|1.6401343|60.9093681|787.7547710|
1101|1131292763|41.3129524|1.6400528|60.9311522|787.7382357|
1102|1131293626|41.3126979|1.6399250|60.9613974|787.7144553|
1103|1131293256|41.3125094|1.6398163|60.9842394|787.6958386|
1104|1131292878|41.3124350|1.6397683|60.9934325|787.6881265|
1105|1131293712|41.3123713|1.6397156|61.0017718|787.6806944|
1106|1131293369|41.3123161|1.6396660|61.0091769|787.6739729|
1107|1131292955|41.3122777|1.6396149|61.0152141|787.6681112|
1108|1131292592|41.3122441|1.6395526|61.0216198|787.6617252|
1109|1131293350|41.3122261|1.6395046|61.0261007|787.6572590|
1110|1131293703|41.3121875|1.6394025|61.0356475|787.6477411|
1111|1131293568|41.3121774|1.6393645|61.0390141|787.6444442|
1112|1131293356|41.3121617|1.6393363|61.0419459|787.6415253|
1113|1131293179|41.3121426|1.6393165|61.0446376|787.6390111|
1114|1131293206|41.3121755|1.6392176|61.0536717|787.6338368|
1115|1131292785|41.3122332|1.6390978|61.0655578|787.6285962|
1116|1131293645|41.3123028|1.6389731|61.0785335|787.6236906|
1117|1131293190|41.3124901|1.6386311|61.1138842|787.6100313|
1118|1478006877|41.3145748|1.6349652|61.4979120|787.4681511|
1119|1478006805|41.3150233|1.6341912|61.5795564|787.4386997|
1120|1478007014|41.3203927|1.6250093|62.5513992|787.0927822|
1121|1478007098|41.3220949|1.6222010|62.8527710|786.9906849|
1122|1478006957|41.3252000|1.6174186|63.3806931|786.8290191|
1123|1478025907|41.3256949|1.6166859|63.4629838|786.8053920|
1124|395310110|41.3254848|1.6163096|63.5021394|786.7664026|
1125|395310108|41.3253342|1.6160612|63.5287979|786.7399762|
1126|395310106|41.3251912|1.6158805|63.5507188|786.7188174|
1127|395310104|41.3248675|1.6156697|63.5907864|786.6850593|
1128|395310102|41.3244685|1.6154063|63.6403061|786.6431947|
1129|395310100|41.3241297|1.6152632|63.6798287|786.6133926|
1130|1478068884|41.3240542|1.6152325|63.6886066|786.6068362|
1131|395310098|41.3239264|1.6151804|63.7034684|786.5957287|
1132|395310093|41.3237909|1.6149771|63.7261669|786.5733922|
1133|395310091|41.3228424|1.6114614|64.0381218|786.2677923|
1134|395310089|41.3226767|1.6110399|64.0778510|786.2281467|
1135|395310086|41.3224358|1.6105279|64.1283051|786.1776966|
1136|395310084|41.3223154|1.6102644|64.1540622|786.1519395|
1137|395310082|41.3223530|1.6098805|64.1863924|786.1267365|
1138|395310080|41.3224208|1.6092406|64.2403584|786.0850252|
1139|395310079|41.3224283|1.6086835|64.2868882|786.0457311|
1140|395310078|41.3222627|1.6066810|64.4551240|785.8933520|
1141|395310076|41.3222250|1.6061992|64.4955761|785.8568149|
1142|395310075|41.3222777|1.6057926|64.5300325|785.8308724|
1143|395310074|41.3225111|1.6049420|64.6056572|785.7837326|
1144|395310072|41.3228348|1.6038353|64.7048370|785.7235672|
1145|395310071|41.3229553|1.6033836|64.7448665|785.6983406|
1146|395310069|41.3229779|1.6031051|64.7682586|785.6797942|
1147|395310067|41.3229327|1.6028491|64.7902194|785.6589264|
1148|395310065|41.3226843|1.6026383|64.8229728|785.6295149|
1149|395310063|41.3223003|1.6025028|64.8671456|785.5976207|
1150|395310061|41.3214270|1.6024953|64.9642541|785.5465271|
1151|395310060|41.3210205|1.6025931|65.0101868|785.5299695|
1152|395310058|41.3207344|1.6026007|65.0420060|785.5139513|
1153|395310056|41.3205312|1.6024802|65.0667403|785.4935979|
1154|395310054|41.3203957|1.6021189|65.1004655|785.4599926|
1155|395310052|41.3202150|1.6007562|65.2160258|785.3523674|
1156|395310050|41.3199891|1.5997851|65.3009244|785.2700493|
1157|395310048|41.3199289|1.5992129|65.3491761|785.2257662|
1158|395310046|41.3199063|1.5984074|65.4164913|785.1670266|
1159|395310044|41.3199741|1.5980310|65.4488163|785.1441161|
1160|395310042|41.3200193|1.5975341|65.4906163|785.1113067|
1161|395310041|41.3199967|1.5969695|65.5378336|785.0697456|
1162|395310035|41.3199289|1.5967060|65.5610944|785.0470338|
1163|1473995671|41.3188372|1.5941082|65.8096945|784.7986098|
1164|395310033|41.3185211|1.5933559|65.8816850|784.7266707|
1165|395310032|41.3183480|1.5930398|65.9143555|784.6941104|
1166|395310030|41.3182049|1.5928666|65.9358593|784.6734752|
1167|395310028|41.3181673|1.5927085|65.9497089|784.6600264|
1168|395310026|41.3181899|1.5925579|65.9625346|784.6505987|
1169|395310024|41.3183103|1.5923773|65.9827019|784.6446967|
1170|395310022|41.3184910|1.5921815|66.0086077|784.6412042|
1171|395310020|41.3186717|1.5919557|66.0361634|784.6355741|
1172|395310018|41.3187395|1.5917223|66.0570625|784.6228632|
1173|395310017|41.3186943|1.5914588|66.0796348|784.6014612|
1174|395310015|41.3186039|1.5911125|66.1102524|784.5715386|
1175|395310013|41.3183781|1.5906533|66.1560897|784.5257242|
1176|395310011|41.3181899|1.5905404|66.1790426|784.5067740|
1177|395310009|41.3179791|1.5905027|66.2026930|784.4918755|
1178|395310007|41.3176328|1.5904726|66.2412818|784.4696708|
1179|395310005|41.3174747|1.5903823|66.2604109|784.4540760|
1180|395310003|41.3171736|1.5902844|66.2948756|784.4296572|
1181|395310002|41.3169483|1.5900888|66.3247832|784.4026638|
1182|395310001|41.3168564|1.5897212|66.3571394|784.3711343|
1183|395310000|41.3167829|1.5883059|66.4756207|784.2659804|
1184|395309999|41.3162866|1.5856593|66.7034381|784.0485640|
1185|395309998|41.3159558|1.5847036|66.7913225|783.9612728|
1186|395309997|41.3155330|1.5841154|66.8593184|783.8948475|
1187|395309995|41.3150629|1.5837636|66.9192826|783.8425335|
1188|395309994|41.3146401|1.5837085|66.9665205|783.8141116|
1189|395309992|41.3143644|1.5836717|66.9973306|783.7955172|
1190|395309990|41.3142725|1.5834695|67.0170692|783.7757788|
1191|395309988|41.3142542|1.5830284|67.0539653|783.7432729|
1192|395309987|41.3143277|1.5826608|67.0857359|783.7213255|
1193|395309981|41.3144380|1.5822565|67.1216608|783.6988947|
1194|395309979|41.3144196|1.5819073|67.1508971|783.6729359|
1195|395309977|41.3142174|1.5816132|67.1841964|783.6402558|
1196|395309975|41.3122875|1.5802164|67.4284518|783.4288758|
1197|395309973|41.3119567|1.5799039|67.4735543|783.3874350|
1198|395309971|41.3113502|1.5777902|67.6625372|783.2016100|
1199|395309970|41.3109821|1.5748469|67.9117530|782.9704587|
1200|395309968|41.3106696|1.5740933|67.9836506|782.8986299|
1201|395309966|41.3100999|1.5727332|68.1137196|782.7686622|
1202|395309964|41.3096795|1.5713479|68.2385117|782.6455496|
1203|395309962|41.3095665|1.5706854|68.2952553|782.5917757|
1204|395309961|41.3093708|1.5700455|68.3529629|782.5348202|
1205|395309959|41.3092492|1.5696573|68.3880935|782.5001010|
1206|395309957|41.3089904|1.5694221|68.4229369|782.4683361|
1207|395309955|41.3082729|1.5689398|68.5123129|782.3923739|
1208|395309953|41.3077764|1.5683682|68.5853020|782.3228543|
1209|1474206584|41.3075889|1.5680461|68.6193389|782.2890271|
1210|395309951|41.3075671|1.5680105|68.6231753|782.2852260|
1211|395309949|41.3075436|1.5676459|68.6537412|782.2578729|
1212|395309948|41.3076730|1.5673518|68.6822102|782.2444069|
1213|395309946|41.3079553|1.5670812|68.7208912|782.2414788|
1214|395309944|41.3081082|1.5666695|68.7592524|782.2209946|
1215|395309942|41.3080437|1.5659431|68.8203484|782.1654785|
1216|395309940|41.3077896|1.5652185|68.8871422|782.0991005|
1217|395309939|41.3075638|1.5648421|68.9273771|782.0591820|
1218|395309937|41.3073285|1.5646915|68.9564081|782.0348074|
1219|395309935|41.3069521|1.5646633|68.9983281|782.0109792|
1220|395309933|41.3066980|1.5645504|69.0281149|781.9882032|
1221|395309932|41.3064439|1.5643151|69.0625331|781.9567025|
1222|395309930|41.3061240|1.5638164|69.1173101|781.9026119|
1223|395309925|41.3059076|1.5635999|69.1474106|781.8746365|
1224|395309924|41.3055500|1.5633929|69.1907706|781.8391549|
1225|395309922|41.3044269|1.5629692|69.3205717|781.7438656|
1226|395309921|41.3041916|1.5627809|69.3510998|781.7168068|
1227|395309920|41.3040787|1.5624234|69.3834938|781.6847774|
1228|395309917|41.3040316|1.5618964|69.4278254|781.6444769|
1229|395309915|41.3039845|1.5611357|69.4915833|781.5875163|
1230|395309913|41.3036175|1.5605616|69.5545522|781.5253202|
1231|1293051390|41.3033687|1.5600878|69.6028405|781.4771243|
1232|395309911|41.3029306|1.5592536|69.6878630|781.3922646|
1233|395309909|41.3027702|1.5590597|69.7119556|781.3691457|
1234|361492532|41.3026139|1.5588205|69.7384378|781.3430350|
1235|663805716|41.3019922|1.5592825|69.8176106|781.3399484|
1236|1478068885|41.3015461|1.5592786|69.8672157|781.3138242|
1237|1293008683|41.3008090|1.5592723|69.9491792|781.2706738|
1238|1293008641|41.3008115|1.5585169|70.0122827|781.2169557|
1239|1293008729|41.3007972|1.5582555|70.0341767|781.1974888|
1240|1293008709|41.3007222|1.5580653|70.0521209|781.1795821|
1241|1293008743|41.3005686|1.5578704|70.0757172|781.1567867|
1242|1293008732|41.3002044|1.5575269|70.1253500|781.1111952|
1243|1293008767|41.2997045|1.5570848|70.1920867|781.0507123|
1244|1293008745|41.2994902|1.5567615|70.2281038|781.0152451|
1245|1293008643|41.2992902|1.5566189|70.2533323|780.9934914|
1246|1293008621|41.2990795|1.5566189|70.2767611|780.9812865|
1247|1293008667|41.2988218|1.5567207|70.3066514|780.9736192|
1248|1293008625|41.2986851|1.5563127|70.3439709|780.9366069|
1249|663815490|41.2978827|1.5539198|70.5628792|780.7194932|
1250|663815479|41.2977744|1.5518523|70.7360165|780.5657952|
1251|663815468|41.2979150|1.5513819|70.7783093|780.5404016|
1252|663815459|41.2978739|1.5493109|70.9513798|780.3903628|
1253|663815451|41.2974073|1.5473344|71.1244559|780.2224075|
1254|663815442|41.2974463|1.5451852|71.3040525|780.0714550|
1255|663815436|41.2976684|1.5439846|71.4073463|779.9987509|
1256|663815428|41.2977020|1.5427386|71.5115038|779.9118866|
1257|711490116|41.2976036|1.5422445|71.5542064|779.8709621|
1258|711490119|41.2974623|1.5419675|71.5821769|779.8430235|
1259|931897007|41.2973213|1.5417886|71.6038374|779.8220945|
1260|931897167|41.2973729|1.5416228|71.6188297|779.8132697|
1261|931896934|41.2973213|1.5414570|71.6338220|779.7984595|
1262|931897073|41.2971968|1.5413883|71.6488083|779.7863419|
1263|931897106|41.2971340|1.5414037|71.6559089|779.7837972|
1264|321584792|41.2971239|1.5412752|71.6667024|779.7740524|
1265|321584793|41.2970849|1.5410425|71.6866201|779.7552046|
1266|321584794|41.2969757|1.5405423|71.7301355|779.7132190|
1267|321584795|41.2968655|1.5401677|71.7637434|779.6801277|
1268|931897094|41.2967705|1.5399264|71.7865019|779.6574189|
1269|321584796|41.2966663|1.5396960|71.8089680|779.6349533|
1270|321584797|41.2962522|1.5390056|71.8827707|779.5617260|
1271|321584798|41.2956303|1.5380280|71.9897852|779.4559750|
1272|321584799|41.2951541|1.5371473|72.0804342|779.3655811|
1273|321584800|41.2949283|1.5365628|72.1353420|779.3108230|
1274|321584801|41.2946881|1.5358727|72.1988816|779.2477028|
1275|1494405630|41.2946072|1.5356992|72.2159409|779.2306438|
1276|1494403954|41.2943285|1.5351016|72.2747029|779.1718832|
1277|321584802|41.2942311|1.5348927|72.2952427|779.1513438|
1278|321584803|41.2937341|1.5339788|72.3894956|779.0573755|
1279|321584804|41.2931593|1.5328905|72.5006349|778.9464630|
1280|321584805|41.2924597|1.5314489|72.6440133|778.8031283|
1281|321584806|41.2922453|1.5308317|72.7008226|778.7466992|
1282|711490121|41.2922053|1.5305643|72.7236015|778.7253195|
1283|321584807|41.2922002|1.5302852|72.7469262|778.7051307|La Torregassa
1284|321584808|41.2922181|1.5293264|72.8270556|778.6378320|
1285|711490132|41.2922316|1.5290461|72.8505218|778.6186378|
1286|321584809|41.2922194|1.5287706|72.8735789|778.5982948|
1287|321584810|41.2920639|1.5278001|72.9564842|778.5201048|
1288|321584811|41.2918896|1.5268296|73.0398508|778.4408249|
1289|321584812|41.2915693|1.5256235|73.1467262|778.3362827|
1290|321584813|41.2911618|1.5245352|73.2483163|778.2350751|
1291|391366978|41.2911222|1.5243838|73.2617100|778.2219873|
1292|321584814|41.2909283|1.5237375|73.3198526|778.1646754|
1293|321584815|41.2908867|1.5235789|73.3338876|778.1509585|
1294|321584816|41.2907990|1.5236401|73.3448986|778.1502298|
1295|321584817|41.2906814|1.5237041|73.3590261|778.1479655|
1296|321584818|41.2899863|1.5241277|73.4440352|778.1378168|
1297|711526270|41.2898080|1.5242251|73.4654664|778.1344128|La Torregassa
1298|321584819|41.2894728|1.5244269|73.5063750|778.1293471|
1299|321584820|41.2884340|1.5250110|73.6317705|778.1107198|
1300|321584821|41.2874988|1.5255269|73.7443397|778.0932591|
1301|321584822|41.2864812|1.5261040|73.8673373|778.0754018|
1302|321584823|41.2856520|1.5265940|73.9682213|778.0622737|
1303|321584824|41.2851621|1.5269450|74.0300888|778.0589098|
1304|321584826|41.2849030|1.5272017|74.0660068|778.0622004|
1305|321584827|41.2846368|1.5275245|74.1060524|778.0697953|
1306|330968040|41.2845225|1.5275195|74.1187689|778.0628159|
1307|330968038|41.2844967|1.5274163|74.1278566|778.0539612|
1308|384275923|41.2844537|1.5272615|74.1416467|778.0404300|
1309|330968029|41.2844746|1.5270502|74.1594545|778.0265721|
1310|330968028|41.2845164|1.5267302|74.1865936|778.0061737|
1311|931897158|41.2845046|1.5265313|74.2032647|777.9913056|
1312|330968026|41.2844595|1.5263141|74.2220933|777.9732030|
1313|330968014|41.2843162|1.5257544|74.2715000|777.9249852|
1314|330968008|41.2841994|1.5253004|74.3115965|777.8858409|
1315|330968007|41.2840344|1.5246940|74.3654850|777.8330355|
1316|330968006|41.2838728|1.5240332|74.4235501|777.7765480|
1317|931896963|41.2838383|1.5237838|74.4447394|777.7567638|
1318|330968005|41.2838396|1.5235083|74.4677600|777.7371935|
1319|330968004|41.2838528|1.5232398|74.4902431|777.7188124|
1320|330968003|41.2838968|1.5226235|74.5419714|777.6774165|
1321|931896997|41.2838946|1.5224474|74.5566879|777.6647321|
1322|330968002|41.2838744|1.5222546|74.5729536|777.6498136|
1323|331022649|41.2838281|1.5219503|74.5988961|777.6254317|
1324|330968001|41.2837758|1.5216200|74.6271012|777.5988482|
1325|330968000|41.2836041|1.5205592|74.7177720|777.5132565|
1326|321463605|41.2834876|1.5198512|74.7783327|777.4560212|
1327|330967999|41.2834046|1.5193880|74.8181219|777.4181829|
1328|330967998|41.2832067|1.5186229|74.8857335|777.3521575|
